Survived,Fare_cat,Age_cat,Parch_cat,SibSp_cat,Female,Male,Pclass_1,Pclass_2,Pclass_3,ScaledFare,ScaledAge
0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.061004974127426864,0.36792055349407915
0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.6122717767557313,0.3088715757728072
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03149553492070161,0.2963056044232219
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.034997058833035444,0.20834380497612465
0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03131049996606346,0.2586076903744659
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.030822460173044044,0.36792055349407915
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03873411850640431,0.4596632319678311
1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3494655802663857,0.19577783362653933
0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4399630253295885,0.22090977632571
1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1050416773055032,0.4093993465694898
1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.10726371278696578,0.36792055349407915
0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.09100245312717152,0.34656948982156316
1,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.22824667664293263,0.32143754712239253
1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03131049996606346,0.35913546117114853
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.032522519319588494,0.36792055349407915
1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.10620319585263138,0.4470972606182458
1,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.23997983199795733,0.6732847449107816
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.030283515567176577,0.2963056044232219
0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1374462267413486,0.5853229454636844
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0424206773733763,0.4219653179190751
0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.09756755795876548,0.36792055349407915
1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1050416773055032,0.4470972606182458
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03189954137187662,0.39683337521990447
1,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.37774603184863653,0.37170143252073384
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03189954137187662,0.2711736617240512
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.02918946609739464,0.36792055349407915
1,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.23423970833966276,0.5476250314149284
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.02920643436834399,0.36792055349407915
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03131049996606346,0.5036441316913798
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0424206773733763,0.6230208595124404
0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.36792055349407915
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.032017511255619725,0.4847951746670017
0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.04646074188512642,0.2837396330736366
1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1050416773055032,0.01985423473234481
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.02920643436834399,0.36792055349407915
0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.02920643436834399,0.20834380497612465
1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09032897437306278,0.36792055349407915
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.034997058833035444,0.37170143252073384
1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.10605169343344074,0.08268409148027142
0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.10726371278696578,0.5601910027645137
1,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4299638656630069,0.37170143252073384
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.05858093542037679,0.36792055349407915
1,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.19998319333163111,0.2711736617240512
1,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.28684458033425875,0.4470972606182458
0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.1263530176049851,0.10781603417944208
0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.1263530176049851,0.1329479768786127
1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1050416773055032,0.39683337521990447
0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4299638656630069,0.6230208595124404
0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1050416773055032,0.7989444584066349
1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1050416773055032,0.2334757476752953
1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05600539429413609,0.36792055349407915
0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.08292232410367129,0.4093993465694898
1,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.14847237080681705,0.09525006282985675
1,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4479756852757425,0.20834380497612465
0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1050416773055032,0.33400351847197784
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.031630473075394065,0.36792055349407915
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.02918946609739464,0.2711736617240512
1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.031411501578857214,0.2711736617240512
0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.10726371278696578,0.7738125157074642
1,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1599865546653049,0.5978889168132697
0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.36792055349407915
1,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.32179113836089734,0.4847951746670017
1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.07029712250445214,0.4470972606182458
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03131049996606346,0.36792055349407915
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03189954137187662,0.49736114601658704
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.054540870908626665,0.34656948982156316
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.032522519319588494,0.36792055349407915
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.032522519319588494,0.36792055349407915
0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.09756755795876548,0.2963056044232219
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03189954137187662,0.2334757476752953
0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08514435958513385,0.35913546117114853
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.02920643436834399,0.36792055349407915
1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03173147468818782,0.39683337521990447
1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0424206773733763,0.7738125157074642
1,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.20797928901328697,0.6607187735611963
1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.10660720230380638,0.4470972606182458
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03131049996606346,0.36792055349407915
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.032522519319588494,0.19577783362653933
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.05858093542037679,0.2334757476752953
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0525208386527516,0.4219653179190751
1,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2258396062068319,0.4847951746670017
0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.058412464730236806,0.36792055349407915
1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.032017511255619725,0.39683337521990447
1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1212019353525037,0.3088715757728072
1,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4479756852757425,0.4847951746670017
0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1050416773055032,0.6732847449107816
0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1621075885339737,0.4470972606182458
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03519906205862295,0.36792055349407915
1,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.32179113836089734,0.22090977632571
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.06060096767625185,0.5853229454636844
1,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3199731093306098,0.7486805730082936
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.032522519319588494,0.2711736617240512
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.032522519319588494,0.36792055349407915
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.02878545964621963,0.4345312892686604
1,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.31620251712179337,0.648152802211611
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.029290467710188395,0.5853229454636844
0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03131049996606346,0.36792055349407915
0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1050416773055032,0.4596632319678311
0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.09756755795876548,0.4470972606182458
1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.13332212888775408,0.36792055349407915
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.610454888162855
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.02918946609739464,0.36792055349407915
1,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.22999764060232514,0.610454888162855
1,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.10908174181725333,0.2963056044232219
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03189954137187662,0.36792055349407915
0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.17129873529820522,0.36792055349407915
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.032522519319588494,0.5476250314149284
1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.10726371278696578,0.4345312892686604
0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.06282300315771443,0.4470972606182458
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03189954137187662,0.37170143252073384
1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.12322196760837877,0.33400351847197784
1,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16798265034696075,0.2711736617240512
1,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6199984001344534,0.49736114601658704
0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1263530176049851,0.4847951746670017
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.02848245480783837,0.36792055349407915
1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.06262099993212691,0.36792055349407915
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03131049996606346,0.36792055349407915
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.032522519319588494,0.4345312892686604
1,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.262604193263758,0.2963056044232219
0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.05817692896920178,0.4219653179190751
0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.06504503863917699,0.32143754712239253
1,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.15756251595825482,0.04498617743151546
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0424206773733763,0.32143754712239253
0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.058395900465738636,0.33400351847197784
1,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.21232235836341834,0.5224930887157577
1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.06359748352461692,0.24604171902488062
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03173147468818782,0.2586076903744659
0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.06504503863917699,0.2586076903744659
0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.13057811707137337,0.7612465443578789
0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04989479672011402,0.7109826589595376
1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3149565612263696,0.2586076903744659
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03189954137187662,0.32143754712239253
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03124303088871723,0.36792055349407915
1,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1212019353525037,1.0
0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.02849942307878772,0.6355868308620256
1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.12322196760837877,0.39683337521990447
0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.36792055349407915
0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.11271779987782844,0.10781603417944208
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0525208386527516,0.34656948982156316
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.032017511255619725,0.39683337521990447
0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.10605169343344074,0.38426740387031916
0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16034006031008302,0.5099271173661725
0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.06504503863917699,0.36792055349407915
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03173147468818782,0.24604171902488062
1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.27997647066428355,0.2963056044232219
0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.11271779987782844,0.01985423473234481
1,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.22824667664293263,0.36792055349407915
1,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0778047743866374,0.0041467705453631576
1,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.30999091793497763,0.5978889168132697
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03189954137187662,0.2334757476752953
1,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.14342229016712937,0.6984166876099522
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.030502487063713432,0.36792055349407915
1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.030502487063713432,0.2837396330736366
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03189954137187662,0.36792055349407915
1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09292148377025285,0.22090977632571
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03407107604694231,0.2586076903744659
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.031630473075394065,0.36792055349407915
0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.027270435454313333,0.22090977632571
0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.2969447416136341,0.2963056044232219
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03189954137187662,0.36792055349407915
0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.06262099993212691,0.39683337521990447
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0525208386527516,0.2837396330736366
0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4576383075684953,0.723548630309123
1,3.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.539954621995404,0.6230208595124404
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.02918946609739464,0.49736114601658704
0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.10337515069440628,0.5853229454636844
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.030283515567176577,0.4470972606182458
1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.032017511255619725,0.24604171902488062
0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.2969447416136341,0.39683337521990447
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0525208386527516,0.3088715757728072
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.031411501578857214,0.36792055349407915
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.032522519319588494,0.5350590600653431
1,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2100833546110064,0.36792055349407915
1,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.15756251595825482,0.49736114601658704
0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2100833546110064,0.38426740387031916
0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0424206773733763,0.8743402865041467
1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0525208386527516,0.38426740387031916
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.36792055349407915
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.031411501578857214,0.22090977632571
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.032522519319588494,0.30258859009801453
1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03976110290529119,0.22090977632571
0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1894790256010808,0.5350590600653431
1,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.4470972606182458
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.032876024964366625,0.36792055349407915
1,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.30999091793497763,0.33400351847197784
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03726959512089489,0.24604171902488062
0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.1894790256010808,0.17064589092736868
0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.15756251595825482,0.7486805730082936
0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.16798265034696075,0.3088715757728072
0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.16034006031008302,0.17064589092736868
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.04109068813610815,0.2334757476752953
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03149553492070161,0.22090977632571
1,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.18321186227695402
1,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.23028367716975703,0.38426740387031916
1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05420433353479789,0.04498617743151546
1,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.22824667664293263,0.36792055349407915
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.02918946609739464,0.3088715757728072
0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.10726371278696578,0.7486805730082936
0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.054540870908626665,0.648152802211611
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.032522519319588494,0.5476250314149284
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03124303088871723,0.36792055349407915
0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4479756852757425,0.610454888162855
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.030906493514888448,0.5224930887157577
1,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.22090977632571
1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.10620319585263138,0.4345312892686604
0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.058395900465738636,0.22090977632571
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03127696743061593,0.3088715757728072
0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.03173147468818782,0.32143754712239253
0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1050416773055032,0.4847951746670017
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.054540870908626665,0.5601910027645137
1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.10620319585263138,0.5224930887157577
1,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6122717767557313,0.2711736617240512
1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.06159401553324003,0.36792055349407915
1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.20000016160258044,0.2963056044232219
0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.10726371278696578,0.36792055349407915
1,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2100833546110064,0.5978889168132697
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03831314378427995,0.35913546117114853
0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0525208386527516,0.648152802211611
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.030906493514888448,0.2334757476752953
1,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.4722292033174164
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0424206773733763,0.33400351847197784
0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.06262099993212691,0.36792055349407915
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.031411501578857214,0.4093993465694898
1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.13332212888775408,0.0701181201306861
0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.02849942307878772,0.20834380497612465
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0525208386527516,0.4219653179190751
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0525208386527516,0.6230208595124404
1,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.21452742557393156,0.33400351847197784
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.034997058833035444,0.24604171902488062
1,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0848413547467526,0.37170143252073384
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03125999915966658,0.36792055349407915
0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1050416773055032,0.3088715757728072
0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.032017511255619725,0.3088715757728072
1,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.35913546117114853
0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07590271201450545,0.1329479768786127
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.36792055349407915
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0525208386527516,0.2837396330736366
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0525208386527516,0.2837396330736366
0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.06504503863917699,0.35285247549635584
0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1388772175914105,0.5978889168132697
1,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.4345312892686604
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03189954137187662,0.36792055349407915
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03189954137187662,0.36792055349407915
1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1212019353525037,0.36792055349407915
0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3185590867514972,0.4470972606182458
1,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.2586076903744659
0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.06504503863917699,0.2963056044232219
1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.032017511255619725,0.38426740387031916
0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.28684458033425875,0.8743402865041467
0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.08181130636294,0.19577783362653933
